Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1539005436976,1049977955727,0.021537364,0.05284857,9.5993106E-4
android.sensor.gyroscope,1539005436982,1049997946873,-0.041975167,0.0980526,-0.021013765
android.sensor.gyroscope,1539005437003,1050017968540,-0.037088245,0.13348278,-0.06866125
android.sensor.gyroscope,1539005437024,1050037959685,0.026424285,0.111491635,-0.08820894
android.sensor.gyroscope,1539005437042,1050057950831,0.08873254,0.008866273,-0.049113564
android.sensor.gyroscope,1539005437062,1050077941977,0.11805407,-0.10107201,-0.028344147
android.sensor.gyroscope,1539005437082,1050097963644,0.07285004,-0.10473721,-0.058887407
android.sensor.gyroscope,1539005437102,1050117954790,0.03864159,0.043074727,-0.03933972
android.sensor.gyroscope,1539005437122,1050137945935,0.022759093,0.17624335,-0.005131268
android.sensor.gyroscope,1539005437143,1050157967602,0.034976397,0.20189969,0.014398966
android.sensor.gyroscope,1539005437162,1050177958748,0.082623884,0.10660471,0.019285887
android.sensor.gyroscope,1539005437182,1050197949894,0.15592772,-0.014329153,-0.005131268
android.sensor.gyroscope,1539005437202,1050217941040,0.18891443,-0.042428955,-0.023457225
android.sensor.gyroscope,1539005437222,1050237962706,0.14126694,0.046739917,-0.022235494
android.sensor.gyroscope,1539005437242,1050257953852,0.0789587,0.12126548,-0.023457225
android.sensor.gyroscope,1539005437265,1050277944998,0.08018043,0.10904817,-0.03811799
android.sensor.gyroscope,1539005437282,1050297966665,0.11561061,0.03330088,-0.027122416
android.sensor.gyroscope,1539005437302,1050317957810,0.13638003,-0.06075491,-0.007574729
android.sensor.gyroscope,1539005437322,1050337948956,0.14004523,-0.1084024,-0.0136833815
android.sensor.gyroscope,1539005437342,1050357940102,0.11194542,-0.072972216,-0.014905112
android.sensor.gyroscope,1539005437362,1050377961769,0.050858893,0.024748769,-0.0014660766
android.sensor.gyroscope,1539005437382,1050397952915,-0.0016580628,0.0540703,0.008290314
android.sensor.gyroscope,1539005437402,1050417944060,-0.008988446,-0.009442232,-0.002687807
android.sensor.gyroscope,1539005437422,1050437965727,0.030089477,-0.09374163,-0.018570304
android.sensor.gyroscope,1539005437442,1050457956873,0.06674139,-0.10595894,-0.029565878
android.sensor.gyroscope,1539005437462,1050477948019,0.069184855,-0.046094146,-0.018570304
android.sensor.gyroscope,1539005437482,1050497939165,0.056967545,0.019861847,-0.005131268
android.sensor.gyroscope,1539005437502,1050517960831,0.061854467,0.058957223,-0.028344147
android.sensor.gyroscope,1539005437522,1050537951977,0.08140215,0.06140068,-0.049113564
android.sensor.gyroscope,1539005437542,1050557943123,0.099728115,0.04918338,-0.032009337
android.sensor.gyroscope,1539005437562,1050577964790,0.1192758,0.02963569,-0.011239921
android.sensor.gyroscope,1539005437582,1050597955935,0.11194542,0.019861847,0.0046251225
android.sensor.gyroscope,1539005437602,1050617947081,0.06429793,0.050405107,0.016842427
android.sensor.gyroscope,1539005437625,1050637938227,0.026424285,0.11271336,0.0070685833
android.sensor.gyroscope,1539005437642,1050657959894,0.031311207,0.1664695,0.018064158
android.sensor.gyroscope,1539005437662,1050677951040,0.056967545,0.18723892,0.05349434
android.sensor.gyroscope,1539005437682,1050697942185,0.07407177,0.18601719,0.046163958
android.sensor.gyroscope,1539005437702,1050717963852,0.053302355,0.20067796,0.02295108
android.sensor.gyroscope,1539005437722,1050737954998,-0.013875367,0.22266911,0.011955505
android.sensor.gyroscope,1539005437743,1050757946144,-0.067631505,0.21167353,-0.008796459
android.sensor.gyroscope,1539005437762,1050777967810,-0.043196898,0.1664695,-0.024678955
android.sensor.gyroscope,1539005437783,1050797958956,0.005654867,0.1261524,-0.028344147
android.sensor.gyroscope,1539005437803,1050817950102,0.008098328,0.12004375,-0.010018189
android.sensor.gyroscope,1539005437822,1050837941248,-0.055414204,0.18357372,-0.019792033
android.sensor.gyroscope,1539005437845,1050857962915,-0.13604842,0.26909485,-0.03933972
android.sensor.gyroscope,1539005437862,1050877954060,-0.1274963,0.25565583,-0.041783184
android.sensor.gyroscope,1539005437882,1050897945206,-0.0028797933,0.13836971,-0.024678955
android.sensor.gyroscope,1539005437902,1050917966873,0.10950196,0.0015358897,0.019285887
android.sensor.gyroscope,1539005437923,1050937958019,0.11194542,-0.03387684,0.0437205
android.sensor.gyroscope,1539005437943,1050957949165,0.06674139,0.022305308,0.037611846
android.sensor.gyroscope,1539005437962,1050977940310,0.050858893,0.0980526,0.016842427
android.sensor.gyroscope,1539005437982,1050997961977,0.055745818,0.065065876,0.038833577
android.sensor.gyroscope,1539005438002,1051017953123,0.031311207,0.058957223,0.040055305
android.sensor.gyroscope,1539005438022,1051037944269,-0.037088245,0.12370893,0.011955505
android.sensor.gyroscope,1539005438042,1051057965935,-0.16170475,0.28864256,-0.024678955
android.sensor.gyroscope,1539005438062,1051077957081,-0.2802126,0.45235443,-0.07599164
android.sensor.gyroscope,1539005438082,1051097948227,-0.31808627,0.5158844,-0.10775663
android.sensor.gyroscope,1539005438117,1051117939373,-0.28143433,0.41570252,-0.08820894
android.sensor.gyroscope,1539005438122,1051137961040,-0.16414821,0.29108602,-0.052778758
android.sensor.gyroscope,1539005438143,1051157952185,-0.07740535,0.20067796,-0.041783184
android.sensor.gyroscope,1539005438162,1051177943331,0.006876597,0.10538298,-0.03933972
