Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1539005121186,734197938227,0.20968385,0.10904817,0.058381263
android.sensor.gyroscope,1539005121203,734217959894,0.15959291,0.07483972,0.062046453
android.sensor.gyroscope,1539005121223,734237951040,0.18891443,-0.12550662,-0.07721337
android.sensor.gyroscope,1539005121243,734257942185,0.38805652,-0.14383258,-0.08576548
android.sensor.gyroscope,1539005121262,734277963852,0.47479936,-0.2611187,-0.06866125
android.sensor.gyroscope,1539005121282,734297954998,0.39416516,-0.3490833,-0.047891833
android.sensor.gyroscope,1539005121302,734317946144,0.2231229,-0.23546237,-0.08210029
android.sensor.gyroscope,1539005121322,734337937290,0.047193702,-0.05953318,-0.11630874
android.sensor.gyroscope,1539005121342,734357958956,-0.006544985,-0.054646257,-0.14318681
android.sensor.gyroscope,1539005121363,734377950102,0.083845615,-0.17804104,-0.13952161
android.sensor.gyroscope,1539005121382,734397941248,0.1314931,-0.17315412,-0.06133087
android.sensor.gyroscope,1539005121403,734417962915,0.08995427,-0.03265511,0.038833577
android.sensor.gyroscope,1539005121422,734437954060,0.09239773,-0.03387684,0.09625491
android.sensor.gyroscope,1539005121442,734457945206,0.15592772,-0.1084024,0.07670722
android.sensor.gyroscope,1539005121462,734477966873,0.17181021,-0.10718067,0.0046251225
android.sensor.gyroscope,1539005121482,734497958019,0.18036233,-0.14505431,-0.032009337
android.sensor.gyroscope,1539005121502,734517949165,0.21823597,-0.25501007,-0.029565878
android.sensor.gyroscope,1539005121522,734537940310,0.16814502,-0.26356217,-0.018570304
android.sensor.gyroscope,1539005121542,734557961977,-0.006544985,-0.15727162,-0.018570304
android.sensor.gyroscope,1539005121562,734577953123,-0.13360496,-0.12184144,-0.032009337
android.sensor.gyroscope,1539005121582,734597944269,-0.084735736,-0.19758873,-0.044226643
android.sensor.gyroscope,1539005121602,734617965935,0.030089477,-0.19514526,-0.032009337
android.sensor.gyroscope,1539005121622,734637957081,0.03986332,-0.12917182,-0.025900686
android.sensor.gyroscope,1539005121642,734657948227,-0.029757863,-0.14261085,-0.058887407
android.sensor.gyroscope,1539005121662,734677939373,-0.055414204,-0.14749777,-0.08698721
android.sensor.gyroscope,1539005121682,734697961040,0.01298525,-0.09740683,-0.09187413
android.sensor.gyroscope,1539005121702,734717952185,0.056967545,-0.07419395,-0.09920452
android.sensor.gyroscope,1539005121722,734737943331,0.03864159,-0.071750484,-0.0906524
android.sensor.gyroscope,1539005121742,734757964998,0.034976397,-0.049759336,-0.09920452
android.sensor.gyroscope,1539005121764,734777956144,0.0032114058,-0.022881266,-0.12852605
android.sensor.gyroscope,1539005121782,734797947290,-0.050527282,-0.046094146,-0.13707817
android.sensor.gyroscope,1539005121802,734817938435,-0.038309976,-0.05708972,-0.13096951
android.sensor.gyroscope,1539005121822,734837960102,-0.005323254,-0.08641125,-0.16762142
android.sensor.gyroscope,1539005121842,734857951248,-0.013875367,-0.12061971,-0.22992967
android.sensor.gyroscope,1539005121862,734877942394,-0.061522856,-0.11328932,-0.2470339
android.sensor.gyroscope,1539005121882,734897964060,-0.06518805,-0.10473721,-0.19327776
android.sensor.gyroscope,1539005121902,734917955206,-0.010210176,-0.11206759,-0.10042624
android.sensor.gyroscope,1539005121922,734937946352,0.01665044,-0.07419395,-0.014905112
android.sensor.gyroscope,1539005121943,734957937498,0.01420698,3.1415926E-4,0.026616272
android.sensor.gyroscope,1539005121962,734977959165,0.019093903,0.0052010813,0.02417281
android.sensor.gyroscope,1539005121982,734997950310,0.048415434,-0.024102997,-2.443461E-4
android.sensor.gyroscope,1539005122002,735017941456,0.08873254,-0.05708972,-0.0014660766
android.sensor.gyroscope,1539005122022,735037963123,0.12538445,-0.096185096,0.02417281
android.sensor.gyroscope,1539005122042,735057954269,0.13638003,-0.048537605,0.029059732
android.sensor.gyroscope,1539005122062,735077945415,0.12660618,0.035744343,-0.010018189
android.sensor.gyroscope,1539005122082,735097936560,0.1791406,-0.0033335788,-0.052778758
android.sensor.gyroscope,1539005122102,735117958227,0.40149555,-0.11206759,-0.06377433
android.sensor.gyroscope,1539005122122,735137949373,0.37095228,-0.110845864,-0.017348573
android.sensor.gyroscope,1539005122142,735157940519,0.20968385,-0.06930702,0.0070685833
android.sensor.gyroscope,1539005122162,735177962185,0.11805407,-0.028989919,0.014398966
android.sensor.gyroscope,1539005122182,735197953331,0.12660618,-0.016772615,0.0437205
android.sensor.gyroscope,1539005122202,735217944477,0.048415434,-0.011885692,0.06571165
android.sensor.gyroscope,1539005122222,735237966144,-0.059079394,0.0540703,0.04982915
android.sensor.gyroscope,1539005122242,735257957290,-0.016318828,0.071174525,0.07426376
android.sensor.gyroscope,1539005122262,735277948435,0.069184855,-0.019216076,0.11213741
android.sensor.gyroscope,1539005122282,735297939581,0.019093903,-0.1523847,0.10358529
android.sensor.gyroscope,1539005122302,735317961248,-0.10183996,-0.12184144,0.079150684
android.sensor.gyroscope,1539005122322,735337952394,-0.11039207,0.013753194,0.0718203
android.sensor.gyroscope,1539005122342,735357943540,0.019093903,-0.026546458,0.064489916
android.sensor.gyroscope,1539005122362,735377965206,0.14615387,-0.15116297,0.046163958
android.sensor.gyroscope,1539005122382,735397956352,0.1754754,-0.1487195,0.04982915
android.sensor.gyroscope,1539005122402,735417947498,0.1388235,-0.047315877,0.064489916
android.sensor.gyroscope,1539005122422,735437938644,0.14126694,-0.022881266,0.06937684
android.sensor.gyroscope,1539005122443,735457960310,0.19257963,-0.080302596,0.070598565
android.sensor.gyroscope,1539005122462,735477951456,0.13638003,-0.026546458,0.059602994
android.sensor.gyroscope,1539005122482,735497942602,0.04108505,0.032079153,0.026616272
android.sensor.gyroscope,1539005122502,735517964269,0.054524086,-0.022881266,0.013177236
android.sensor.gyroscope,1539005122522,735537955415,0.124162726,-0.08518952,0.005846853
android.sensor.gyroscope,1539005122542,735557946560,0.11805407,-0.02776819,-0.017348573
android.sensor.gyroscope,1539005122562,735577937706,0.06796312,0.041852996,-0.044226643
android.sensor.gyroscope,1539005122582,735597959373,0.08506735,-0.0082205,-0.054000486
android.sensor.gyroscope,1539005122602,735617950519,0.14981906,-0.07541568,-0.051557027
android.sensor.gyroscope,1539005122622,735637941665,0.12660618,-0.050981067,-0.041783184
android.sensor.gyroscope,1539005122642,735657963331,0.06674139,0.07361799,-0.023457225
android.sensor.gyroscope,1539005122662,735677954477,0.099728115,0.09927433,-0.014905112
android.sensor.gyroscope,1539005122682,735697945623,0.14493214,0.040631264,-0.06988298
android.sensor.gyroscope,1539005122708,735717936769,0.0789587,0.13959143,-0.14318681
android.sensor.gyroscope,1539005122722,735737958435,-0.04441863,0.28864256,-0.14929546
android.sensor.gyroscope,1539005122743,735757949581,-0.106726885,0.32895964,-0.08454375
