Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1539005186285,799284958227,4.9799395,6.9144545,-3.9839516
android.sensor.accelerometer,1539005186289,799304949373,5.1235914,6.9048777,-3.7445314
android.sensor.accelerometer,1539005186309,799324940519,5.209783,6.943185,-4.5394063
android.sensor.accelerometer,1539005186330,799344962185,4.903325,7.0102224,-5.267244
android.sensor.accelerometer,1539005186349,799364953331,4.951209,6.981492,-5.171476
android.sensor.accelerometer,1539005186369,799384944477,5.161899,6.789956,-4.7500963
android.sensor.accelerometer,1539005186390,799404966144,5.2385135,6.7612257,-4.5298295
android.sensor.accelerometer,1539005186409,799424957290,5.305551,6.7229185,-4.8267107
android.sensor.accelerometer,1539005186430,799444948435,5.21936,6.6846113,-5.133168
android.sensor.accelerometer,1539005186450,799464939581,5.1523223,6.5026517,-4.663905
android.sensor.accelerometer,1539005186469,799484961248,5.094861,6.493075,-4.6255975
android.sensor.accelerometer,1539005186490,799504952394,5.0661306,6.5984197,-4.817134
android.sensor.accelerometer,1539005186510,799524943540,5.056554,6.6079965,-4.9799395
android.sensor.accelerometer,1539005186530,799544965206,4.817134,6.6271505,-5.0182467
android.sensor.accelerometer,1539005186550,799564956352,4.903325,6.6079965,-5.8801594
android.sensor.accelerometer,1539005186570,799584947498,5.0278234,6.646304,-5.8801594
android.sensor.accelerometer,1539005186590,799604938644,5.1906295,6.6175733,-5.161899
android.sensor.accelerometer,1539005186610,799624960310,5.2002063,6.5984197,-4.3287168
android.sensor.accelerometer,1539005186629,799644951456,5.1906295,6.703765,-4.462792
android.sensor.accelerometer,1539005186649,799664942602,5.3342814,6.742072,-5.2480903
android.sensor.accelerometer,1539005186669,799684964269,5.391742,6.8091097,-5.1906295
android.sensor.accelerometer,1539005186689,799704955415,5.2385135,6.8282633,-4.510676
android.sensor.accelerometer,1539005186709,799724946560,5.257667,6.8091097,-4.2425256
android.sensor.accelerometer,1539005186730,799744937706,5.401319,6.8569937,-4.6351743
android.sensor.accelerometer,1539005186750,799764959373,5.3821654,6.933608,-4.912902
android.sensor.accelerometer,1539005186770,799784950519,5.209783,6.8761473,-4.9895163
android.sensor.accelerometer,1539005186790,799804941665,4.8937483,6.8282633,-4.4819455
android.sensor.accelerometer,1539005186809,799824963331,5.046977,6.8761473,-4.31914
android.sensor.accelerometer,1539005186830,799844954477,5.1140146,6.933608,-4.596867
android.sensor.accelerometer,1539005186849,799864945623,5.0278234,6.8761473,-4.759673
android.sensor.accelerometer,1539005186869,799884936769,5.00867,6.895301,-4.3766007
android.sensor.accelerometer,1539005186889,799904958435,5.0374002,6.9719152,-4.31914
android.sensor.accelerometer,1539005186920,799924949581,5.0182467,7.0102224,-4.548983
android.sensor.accelerometer,1539005186930,799944940727,5.209783,6.9623384,-4.4819455
android.sensor.accelerometer,1539005186950,799964962394,5.363012,6.8761473,-4.4244847
android.sensor.accelerometer,1539005186970,799984953540,5.2768207,6.885724,-4.4723687
android.sensor.accelerometer,1539005186989,800004944685,5.3247046,6.8091097,-4.654328
android.sensor.accelerometer,1539005187010,800024966352,5.3821654,6.7612257,-4.5298295
android.sensor.accelerometer,1539005187030,800044957498,5.2768207,6.6846113,-4.31914
android.sensor.accelerometer,1539005187049,800064948644,5.0757074,6.646304,-4.357447
android.sensor.accelerometer,1539005187069,800084939790,5.3247046,6.5505357,-4.7979803
android.sensor.accelerometer,1539005187090,800104961456,5.401319,6.4547677,-4.855441
android.sensor.accelerometer,1539005187110,800124952602,5.315128,6.38773,-4.5394063
android.sensor.accelerometer,1539005187129,800144943748,5.353435,6.445191,-4.7022123
android.sensor.accelerometer,1539005187149,800164965415,5.2002063,6.5026517,-5.0661306
android.sensor.accelerometer,1539005187169,800184956560,5.0182467,6.6175733,-5.1140146
android.sensor.accelerometer,1539005187190,800204947706,4.807557,6.751649,-5.3342814
android.sensor.accelerometer,1539005187209,800224938852,4.855441,6.933608,-5.4204726
android.sensor.accelerometer,1539005187229,800244960519,4.9320555,7.086837,-5.085284
android.sensor.accelerometer,1539005187250,800264951665,4.912902,7.0964136,-4.654328
android.sensor.accelerometer,1539005187269,800284942810,4.8937483,7.0964136,-4.4819455
android.sensor.accelerometer,1539005187290,800304964477,4.960786,7.0964136,-4.501099
android.sensor.accelerometer,1539005187310,800324955623,5.094861,7.038953,-4.405331
android.sensor.accelerometer,1539005187330,800344946769,5.1810527,6.9623384,-4.213795
android.sensor.accelerometer,1539005187350,800364937915,5.171476,6.9048777,-4.050989
android.sensor.accelerometer,1539005187370,800384959581,5.363012,6.8665705,-4.0222588
android.sensor.accelerometer,1539005187391,800404950727,5.4300494,6.7708025,-4.405331
android.sensor.accelerometer,1539005187410,800424941873,5.305551,6.742072,-4.5872903
android.sensor.accelerometer,1539005187430,800444963540,5.305551,6.694188,-4.8267107
android.sensor.accelerometer,1539005187450,800464954685,5.315128,6.703765,-4.865018
android.sensor.accelerometer,1539005187469,800484945831,5.305551,6.7133417,-4.9799395
android.sensor.accelerometer,1539005187489,800504936977,5.257667,6.7803793,-5.1810527
android.sensor.accelerometer,1539005187509,800524958644,5.094861,6.7708025,-5.2002063
android.sensor.accelerometer,1539005187529,800544949790,5.161899,6.799533,-4.9224787
android.sensor.accelerometer,1539005187551,800564940935,5.3342814,6.7803793,-4.7405195
android.sensor.accelerometer,1539005187569,800584962602,5.2289367,6.7229185,-4.6255975
android.sensor.accelerometer,1539005187589,800604953748,5.133168,6.8282633,-4.807557
android.sensor.accelerometer,1539005187610,800624944894,5.00867,6.933608,-5.0374002
android.sensor.accelerometer,1539005187629,800644966560,4.644751,6.6271505,-5.497087
android.sensor.accelerometer,1539005187651,800664957706,4.711789,7.2687964,-3.8307228
android.sensor.accelerometer,1539005187669,800684948852,5.363012,6.9719152,-2.9496565
android.sensor.accelerometer,1539005187689,800704939998,5.2863975,7.0102224,-3.1507695
android.sensor.accelerometer,1539005187709,800724961665,5.171476,7.067683,-4.0701427
android.sensor.accelerometer,1539005187729,800744952810,5.391742,7.0964136,-4.232949
android.sensor.accelerometer,1539005187749,800764943956,5.056554,7.1730285,-4.1946416
android.sensor.accelerometer,1539005187770,800784965623,4.76925,7.201759,-4.146757
