Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1539005578736,1191744937498,9.730036,2.2026656,-2.7868507
android.sensor.accelerometer,1539005578750,1191764959165,2.6431987,1.6663644,-4.951209
android.sensor.accelerometer,1539005578769,1191784950310,-4.003105,-0.21068975,-1.3982137
android.sensor.accelerometer,1539005578789,1191804941456,-10.563218,-2.2601264,1.7142484
android.sensor.accelerometer,1539005578809,1191824963123,-19.507956,-2.3558946,1.484405
android.sensor.accelerometer,1539005578829,1191844954269,-29.199684,1.2066777,-3.6008794
android.sensor.accelerometer,1539005578849,1191864945415,-31.775845,3.7924154,-5.746084
android.sensor.accelerometer,1539005578869,1191884967081,-21.89258,1.3599066,-10.323798
android.sensor.accelerometer,1539005578889,1191904958227,1.3311762,-4.271256,-18.617311
android.sensor.accelerometer,1539005578909,1191924949373,40.002323,-5.401319,1.0630256
android.sensor.accelerometer,1539005578929,1191944940519,55.325214,4.4723687,34.66804
android.sensor.accelerometer,1539005578949,1191964962185,39.513905,8.303091,38.14442
android.sensor.accelerometer,1539005578970,1191984953331,18.89504,6.033388,7.4603324
android.sensor.accelerometer,1539005578989,1192004944477,4.7405195,7.038953,-9.481039
android.sensor.accelerometer,1539005579009,1192024966144,-3.6008794,5.21936,-11.109096
android.sensor.accelerometer,1539005579030,1192044957290,-11.894394,3.7445314,-6.445191
android.sensor.accelerometer,1539005579050,1192064948435,-17.477673,2.6240451,-4.003105
android.sensor.accelerometer,1539005579070,1192084939581,-19.699492,1.685518,-4.3766007
android.sensor.accelerometer,1539005579090,1192104961248,-19.574993,1.3790601,-4.8458643
android.sensor.accelerometer,1539005579109,1192124952394,-16.807297,0.92895025,-5.5162406
android.sensor.accelerometer,1539005579129,1192144943540,-11.176133,0.08619126,-5.995081
android.sensor.accelerometer,1539005579150,1192164965206,-2.2697031,-1.1779473,-4.357447
android.sensor.accelerometer,1539005579170,1192184956352,15.734694,-2.7006595,2.6527755
android.sensor.accelerometer,1539005579190,1192204947498,44.723686,-2.6719291,9.136273
android.sensor.accelerometer,1539005579209,1192224938644,54.49203,1.2258313,16.587029
android.sensor.accelerometer,1539005579230,1192244960310,37.100548,4.3382936,17.075447
android.sensor.accelerometer,1539005579250,1192264951456,18.253393,5.9280434,8.63828
android.sensor.accelerometer,1539005579269,1192284942602,11.310209,5.056554,0.45010993
android.sensor.accelerometer,1539005579291,1192304964269,6.3111157,3.7732618,-2.920926
android.sensor.accelerometer,1539005579310,1192324955415,-0.5267244,2.72939,-3.5338416
android.sensor.accelerometer,1539005579330,1192344946560,-6.4164605,0.5363012,-2.6048915
android.sensor.accelerometer,1539005579352,1192364937706,-13.493721,-0.4309563,-0.9768343
android.sensor.accelerometer,1539005579370,1192384959373,-21.231781,0.9768343,-1.6950948
android.sensor.accelerometer,1539005579389,1192404950519,-26.805483,3.7253778,-1.5514427
android.sensor.accelerometer,1539005579409,1192424941665,-25.81907,4.453215,-2.1260512
android.sensor.accelerometer,1539005579429,1192444963331,-16.19438,1.9728222,-6.5696893
android.sensor.accelerometer,1539005579450,1192464954477,-2.777274,-1.4460979,-13.723564
android.sensor.accelerometer,1539005579470,1192484945623,13.053187,-6.1100025,-11.84651
android.sensor.accelerometer,1539005579490,1192504936769,19.756952,-7.920019,5.085284
android.sensor.accelerometer,1539005579510,1192524958435,18.942924,-7.326257,23.827095
android.sensor.accelerometer,1539005579530,1192544949581,23.27164,-5.315128,34.85
android.sensor.accelerometer,1539005579550,1192564940727,25.895685,-3.9456444,29.44868
android.sensor.accelerometer,1539005579570,1192584962394,16.395493,-2.1547816,13.005303
android.sensor.accelerometer,1539005579590,1192604953540,5.6120086,3.0071173,3.6774938
android.sensor.accelerometer,1539005579610,1192624944685,-0.12449849,6.0525417,-0.6512229
android.sensor.accelerometer,1539005579630,1192644966352,1.2545617,5.8322754,-1.1683705
android.sensor.accelerometer,1539005579650,1192664957498,3.514688,5.1140146,0.12449849
android.sensor.accelerometer,1539005579670,1192684948644,4.9799395,4.261679,1.8004397
android.sensor.accelerometer,1539005579690,1192704939790,6.5984197,3.7541082,3.064578
android.sensor.accelerometer,1539005579710,1192724961456,7.1155677,3.6966474,4.3766007
android.sensor.accelerometer,1539005579730,1192744952602,6.1195793,4.8362875,5.793968
android.sensor.accelerometer,1539005579750,1192764943748,6.9048777,4.4819455,7.383718
android.sensor.accelerometer,1539005579770,1192784965415,8.111555,4.185065,6.244078
android.sensor.accelerometer,1539005579795,1192804956560,8.418014,4.6255975,5.7365074
android.sensor.accelerometer,1539005579810,1192824947706,8.063671,5.00867,4.807557
android.sensor.accelerometer,1539005579830,1192844938852,7.086837,5.3821654,5.5258174
android.sensor.accelerometer,1539005579850,1192864960519,7.2209125,5.5162406,5.707777
android.sensor.accelerometer,1539005579870,1192884951665,7.431602,5.4683566,4.9895163
android.sensor.accelerometer,1539005579890,1192904942810,7.5848308,5.439626,3.1986535
