Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1539010674395,6287401941665,-1.7812861,5.8705826,-7.7667904
android.sensor.accelerometer,1539010674415,6287421963331,-1.091756,5.889736,-8.0445175
android.sensor.accelerometer,1539010674426,6287441954477,-0.5746084,5.8322754,-7.8912888
android.sensor.accelerometer,1539010674447,6287461945623,-0.7086837,5.93762,-7.872135
android.sensor.accelerometer,1539010674467,6287481936769,-1.0726024,5.717354,-7.517793
android.sensor.accelerometer,1539010674487,6287501958435,-1.3120226,5.793968,-7.872135
android.sensor.accelerometer,1539010674512,6287521949581,-0.93852705,5.813122,-8.868123
android.sensor.accelerometer,1539010674533,6287541940727,-0.7374141,5.851429,-8.149862
android.sensor.accelerometer,1539010674553,6287561962394,-0.9959879,5.793968,-6.1387334
android.sensor.accelerometer,1539010674567,6287581953540,-1.0151415,5.6215854,-6.4260373
android.sensor.accelerometer,1539010674592,6287601944685,-0.9768343,5.765238,-9.337387
android.sensor.accelerometer,1539010674607,6287621966352,-1.4173675,4.9320555,-9.002198
android.sensor.accelerometer,1539010674627,6287641957498,-1.685518,5.3342814,-7.0581064
android.sensor.accelerometer,1539010674648,6287661948644,-1.5610195,5.8801594,-6.090849
android.sensor.accelerometer,1539010674667,6287681939790,-1.7621324,6.3206925,-7.8050976
android.sensor.accelerometer,1539010674687,6287701961456,-0.89064306,5.7365074,-8.7532015
android.sensor.accelerometer,1539010674706,6287721952602,-0.79487497,5.6886234,-7.153875
android.sensor.accelerometer,1539010674727,6287741943748,-0.5267244,6.0046577,-6.7708025
android.sensor.accelerometer,1539010674747,6287761965415,-0.7757214,6.0046577,-7.920019
android.sensor.accelerometer,1539010674766,6287781956560,-1.7238252,6.0142345,-8.494628
android.sensor.accelerometer,1539010674787,6287801947706,-1.8483237,5.8705826,-8.082825
android.sensor.accelerometer,1539010674806,6287821938852,-1.4748282,6.0046577,-8.082825
android.sensor.accelerometer,1539010674826,6287841960519,-1.3599066,6.2728086,-7.8912888
android.sensor.accelerometer,1539010674846,6287861951665,-1.0534488,5.93762,-7.489063
android.sensor.accelerometer,1539010674866,6287881942810,-1.4269443,5.9759274,-7.9583263
android.sensor.accelerometer,1539010674886,6287901964477,-1.4077905,6.1004257,-8.1881695
android.sensor.accelerometer,1539010674906,6287921955623,-1.1875241,5.90889,-7.565677
android.sensor.accelerometer,1539010674927,6287941946769,-1.091756,6.0621185,-7.575254
android.sensor.accelerometer,1539010674946,6287961937915,-0.9959879,6.291962,-7.785944
android.sensor.accelerometer,1539010674966,6287981959581,-0.63206923,5.9280434,-8.197746
android.sensor.accelerometer,1539010674986,6288001950727,-1.043872,6.2823853,-8.1402855
android.sensor.accelerometer,1539010675006,6288021941873,-1.0726024,6.157887,-7.144298
android.sensor.accelerometer,1539010675026,6288041963540,-1.2066777,6.1866174,-6.933608
android.sensor.accelerometer,1539010675047,6288061954685,-1.3982137,6.0238113,-6.9240313
android.sensor.accelerometer,1539010675066,6288081945831,-1.6567876,6.1004257,-7.431602
android.sensor.accelerometer,1539010675091,6288101936977,-1.6472107,6.301539,-7.4986396
android.sensor.accelerometer,1539010675107,6288121958644,-1.0630256,6.215348,-6.9527617
android.sensor.accelerometer,1539010675126,6288141949790,-0.7086837,6.1100025,-6.042965
android.sensor.accelerometer,1539010675147,6288161940935,-1.043872,6.3206925,-7.029376
android.sensor.accelerometer,1539010675166,6288181962602,-1.5131354,6.435614,-8.1881695
android.sensor.accelerometer,1539010675186,6288201953748,-1.1204864,6.1100025,-7.9583263
android.sensor.accelerometer,1539010675206,6288221944894,-0.7374141,6.3781533,-6.7133417
android.sensor.accelerometer,1539010675227,6288241966560,-0.59376204,6.493075,-7.4603324
android.sensor.accelerometer,1539010675247,6288261957706,-0.7661445,6.349423,-7.6231384
android.sensor.accelerometer,1539010675266,6288281948852,-0.91937345,6.445191,-6.5696893
android.sensor.accelerometer,1539010675287,6288301939998,-0.02873042,6.4547677,-7.153875
android.sensor.accelerometer,1539010675306,6288321961665,0.33518824,6.5984197,-8.331821
android.sensor.accelerometer,1539010675327,6288341952810,-0.7086837,6.6367273,-7.2304893
android.sensor.accelerometer,1539010675346,6288361943956,-0.12449849,6.6175733,-7.28795
android.sensor.accelerometer,1539010675368,6288381965623,0.16280572,6.6750345,-7.8912888
android.sensor.accelerometer,1539010675387,6288401956769,-0.05746084,6.5218053,-7.9487495
android.sensor.accelerometer,1539010675407,6288421947915,-0.16280572,6.9719152,-7.192182
android.sensor.accelerometer,1539010675426,6288441939060,0.91937345,6.3111157,-4.9703627
android.sensor.accelerometer,1539010675447,6288461960727,1.5227122,6.4164605,-6.081272
android.sensor.accelerometer,1539010675467,6288481951873,2.087744,6.6271505,-8.599973
android.sensor.accelerometer,1539010675487,6288501943019,0.6991069,7.144298,-8.944737
android.sensor.accelerometer,1539010675506,6288521964685,-0.78529817,8.121132,-7.1730285
android.sensor.accelerometer,1539010675527,6288541955831,1.1204864,6.8186865,-7.7667904
android.sensor.accelerometer,1539010675546,6288561946977,2.4037786,6.5601125,-8.24563
android.sensor.accelerometer,1539010675568,6288581938123,3.0933087,7.144298,-9.509769
android.sensor.accelerometer,1539010675587,6288601959790,0.94810385,7.4603324,-6.8665705
android.sensor.accelerometer,1539010675609,6288621950935,0.40222588,8.379706,-3.9743748
android.sensor.accelerometer,1539010675626,6288641942081,3.1794999,8.025364,-3.3806129
android.sensor.accelerometer,1539010675648,6288661963748,3.3327289,7.824251,-4.5298295
android.sensor.accelerometer,1539010675666,6288681954894,2.0494366,7.019799,-3.4859576
