Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1539008894748,4507751042394,1.2374908,0.04675737,-1.9479619
android.sensor.gyroscope,1539008894755,4507770941977,1.9265468,0.05164429,-2.3767893
android.sensor.gyroscope,1539008894775,4507791055206,2.646146,0.34974653,-2.7518606
android.sensor.gyroscope,1539008894795,4507810954790,3.1006298,0.805452,-2.9326768
android.sensor.gyroscope,1539008894817,4507831068019,3.1213992,1.1768581,-2.958333
android.sensor.gyroscope,1539008894836,4507850937081,2.9442482,1.3967695,-2.981546
android.sensor.gyroscope,1539008894857,4507871050310,2.886827,1.6606634,-3.0230849
android.sensor.gyroscope,1539008894875,4507890949894,2.963796,1.9844218,-3.0279717
android.sensor.gyroscope,1539008894898,4507911063123,3.2093637,2.2629764,-3.013311
android.sensor.gyroscope,1539008894915,4507930962706,3.5795481,2.2275462,-3.0548499
android.sensor.gyroscope,1539008894935,4507950953852,3.9094152,2.0210738,-3.1880183
android.sensor.gyroscope,1539008894955,4507970944998,4.0267015,2.0271826,-3.3688345
android.sensor.gyroscope,1539008894976,4507991058227,3.947289,1.8989007,-3.520329
android.sensor.gyroscope,1539008894995,4508010957810,3.7982378,1.5287164,-3.615624
android.sensor.gyroscope,1539008895015,4508031040519,3.721269,1.2049578,-3.7732272
android.sensor.gyroscope,1539008895037,4508050940102,3.6907256,0.9300685,-3.9198349
android.sensor.gyroscope,1539008895056,4508071053331,3.5477831,0.6417401,-3.9625955
android.sensor.gyroscope,1539008895075,4508090952915,3.2765589,0.43771112,-3.941826
android.sensor.gyroscope,1539008895098,4508111066144,2.9466918,0.39495057,-3.8184314
android.sensor.gyroscope,1539008895117,4508130965727,2.4396737,0.8421039,-3.5349898
android.sensor.gyroscope,1539008895136,4508151048435,2.2857356,0.7394785,-3.4201472
android.sensor.gyroscope,1539008895162,4508170948019,1.9803029,0.7773522,-3.1965704
android.sensor.gyroscope,1539008895175,4508191061248,1.4989411,1.1169933,-2.742087
android.sensor.gyroscope,1539008895196,4508210960831,1.0994352,1.4468604,-2.3352506
android.sensor.gyroscope,1539008895216,4508231043540,0.91617566,1.5055035,-2.1177826
android.sensor.gyroscope,1539008895235,4508250943123,0.910067,1.1560886,-1.8819885
android.sensor.gyroscope,1539008895256,4508271056352,0.9626014,0.6820572,-1.5301301
android.sensor.gyroscope,1539008895275,4508290955935,0.7659028,0.5085715,-1.1208504
android.sensor.gyroscope,1539008895296,4508310947081,0.26621506,0.6087534,-0.66025805
android.sensor.gyroscope,1539008895318,4508331060310,-0.23712043,0.42915902,-0.16790067
android.sensor.gyroscope,1539008895335,4508350959894,-0.5523269,0.07730063,0.29633945
android.sensor.gyroscope,1539008895356,4508371042602,-0.7258126,-0.15725416,0.70561916
android.sensor.gyroscope,1539008895375,4508390942185,-0.89563316,-0.31607914,1.0929077
android.sensor.gyroscope,1539008895395,4508411055415,-1.1815181,-0.37227872,1.5608305
android.sensor.gyroscope,1539008895415,4508430954998,-1.5651414,-0.36250487,2.056853
android.sensor.gyroscope,1539008895435,4508451068227,-1.9499866,-0.2183407,2.4612458
android.sensor.gyroscope,1539008895456,4508470937290,-2.2615278,0.01743584,2.745909
android.sensor.gyroscope,1539008895478,4508491081040,-2.4716654,-0.054628804,3.018355
android.sensor.gyroscope,1539008895495,4508510950102,-2.6720293,-0.46390852,3.3384483
android.sensor.gyroscope,1539008895515,4508531063331,-3.0752003,-0.49078658,3.6133378
android.sensor.gyroscope,1539008895535,4508550962915,-3.6396399,-0.04118977,3.7672758
android.sensor.gyroscope,1539008895557,4508571076144,-4.1808662,0.29843384,3.896779
android.sensor.gyroscope,1539008895575,4508590945206,-4.609694,0.42793727,4.0079565
android.sensor.gyroscope,1539008895596,4508611058435,-4.9823217,0.53178436,4.0458302
android.sensor.gyroscope,1539008895617,4508630958019,-5.4074836,0.8445474,3.9908524
android.sensor.gyroscope,1539008895635,4508650949165,-5.8851805,1.4505256,3.802706
android.sensor.gyroscope,1539008895655,4508670940310,-6.1246395,2.1346948,3.5143776
android.sensor.gyroscope,1539008895676,4508691053540,-5.901063,2.5720742,3.3873177
android.sensor.gyroscope,1539008895700,4508710953123,-5.361058,2.600174,3.4141955
android.sensor.gyroscope,1539008895716,4508731066352,-4.700102,2.5842915,3.4862778
android.sensor.gyroscope,1539008895735,4508750965935,-4.0892367,2.6514866,3.4887211
android.sensor.gyroscope,1539008895757,4508771048644,-3.5394578,2.8017595,3.485056
