Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1539005384999,997997954998,-0.008988446,0.06262241,0.02417281
android.sensor.gyroscope,1539005385005,998017946144,0.032532938,0.02841396,-0.0063529983
android.sensor.gyroscope,1539005385022,998037967810,0.01298525,0.018640116,-0.024678955
android.sensor.gyroscope,1539005385042,998057958956,-0.006544985,0.040631264,-0.027122416
android.sensor.gyroscope,1539005385062,998077950102,-4.363323E-4,0.043074727,-0.028344147
android.sensor.gyroscope,1539005385082,998097941248,0.01665044,0.024748769,-0.03811799
android.sensor.gyroscope,1539005385102,998117962915,0.01665044,-0.0069987704,-0.046670105
android.sensor.gyroscope,1539005385122,998137954060,0.01298525,-0.049759336,-0.0344528
android.sensor.gyroscope,1539005385142,998157945206,0.01665044,-0.088854715,-0.025900686
android.sensor.gyroscope,1539005385162,998177966873,0.026424285,-0.09129817,-0.032009337
android.sensor.gyroscope,1539005385182,998197958019,0.020315632,-0.022881266,-0.041783184
android.sensor.gyroscope,1539005385202,998217949165,0.0019896755,0.065065876,-0.052778758
android.sensor.gyroscope,1539005385222,998237940310,-0.013875367,0.06873106,-0.044226643
android.sensor.gyroscope,1539005385242,998257961977,-0.013875367,-0.00577704,-0.028344147
android.sensor.gyroscope,1539005385262,998277953123,-0.0041015237,-0.064420104,-0.030787608
android.sensor.gyroscope,1539005385282,998297944269,-0.013875367,-0.05831145,-0.023457225
android.sensor.gyroscope,1539005385302,998317965935,-0.046862092,-0.00577704,-0.012461651
android.sensor.gyroscope,1539005385322,998337957081,-0.057857666,0.05162684,-0.0136833815
android.sensor.gyroscope,1539005385342,998357948227,-0.01998402,0.035744343,9.5993106E-4
android.sensor.gyroscope,1539005385362,998377939373,0.020315632,-0.048537605,0.027838001
android.sensor.gyroscope,1539005385382,998397961040,0.026424285,-0.110845864,0.026616272
android.sensor.gyroscope,1539005385402,998417952185,0.010541788,-0.103515476,0.011955505
android.sensor.gyroscope,1539005385422,998437943331,-0.0016580628,-0.019216076,-2.443461E-4
android.sensor.gyroscope,1539005385442,998457964998,-0.008988446,0.094387405,-0.0039095376
android.sensor.gyroscope,1539005385462,998477956144,-0.04441863,0.18357372,-0.002687807
android.sensor.gyroscope,1539005385482,998497947290,-0.10061823,0.20067796,-0.0039095376
android.sensor.gyroscope,1539005385502,998517938435,-0.12260938,0.12126548,-0.0136833815
android.sensor.gyroscope,1539005385522,998537960102,-0.07862708,0.016196655,-0.021013765
android.sensor.gyroscope,1539005385542,998557951248,-0.039531708,-0.014329153,-0.014905112
android.sensor.gyroscope,1539005385562,998577942394,-0.038309976,0.036966074,0.0070685833
android.sensor.gyroscope,1539005385582,998597964060,-0.010210176,0.08339183,0.021729348
android.sensor.gyroscope,1539005385602,998617955206,0.04597197,0.06750934,0.019285887
android.sensor.gyroscope,1539005385622,998637946352,0.058189277,-0.0021118484,0.021729348
android.sensor.gyroscope,1539005385642,998657968019,0.01665044,-0.03876376,0.011955505
android.sensor.gyroscope,1539005385662,998677959165,-0.013875367,-0.03021165,-0.014905112
android.sensor.gyroscope,1539005385682,998697950310,-0.008988446,-8.901179E-4,-0.03567453
android.sensor.gyroscope,1539005385702,998717941456,0.0019896755,0.02963569,-0.025900686
android.sensor.gyroscope,1539005385722,998737963123,0.03864159,-0.044872414,-0.012461651
android.sensor.gyroscope,1539005385742,998757954269,0.08140215,-0.06197664,-0.028344147
android.sensor.gyroscope,1539005385763,998777945415,0.08995427,-0.036320303,-0.03567453
android.sensor.gyroscope,1539005385782,998797967081,0.047193702,0.021083577,-0.0344528
android.sensor.gyroscope,1539005385802,998817958227,-0.01998402,0.0821701,-0.025900686
android.sensor.gyroscope,1539005385822,998837949373,-0.04441863,0.1261524,-0.016126841
android.sensor.gyroscope,1539005385842,998857940519,-0.026092673,0.12370893,-0.008796459
android.sensor.gyroscope,1539005385864,998877962185,7.6794485E-4,0.06750934,0.0070685833
android.sensor.gyroscope,1539005385882,998897953331,0.01298525,0.02963569,9.5993106E-4
android.sensor.gyroscope,1539005385902,998917944477,-0.0016580628,0.063844144,-0.03323107
android.sensor.gyroscope,1539005385922,998937966144,-0.06396632,0.13226105,-0.058887407
android.sensor.gyroscope,1539005385942,998957957290,-0.14948745,0.1945693,-0.041783184
android.sensor.gyroscope,1539005385962,998977948435,-0.18247417,0.24466026,-0.040561453
android.sensor.gyroscope,1539005385982,998997939581,-0.17758726,0.25565583,-0.06866125
android.sensor.gyroscope,1539005386002,999017961248,-0.18858282,0.2422168,-0.08820894
android.sensor.gyroscope,1539005386022,999037952394,-0.23623031,0.22999948,-0.09431759
android.sensor.gyroscope,1539005386043,999057943540,-0.26188666,0.20067796,-0.08698721
android.sensor.gyroscope,1539005386062,999077965206,-0.1836959,0.13470452,-0.10042624
android.sensor.gyroscope,1539005386082,999097956352,-0.024870941,0.030857421,-0.0906524
android.sensor.gyroscope,1539005386102,999117947498,0.12171926,-0.05831145,-0.052778758
android.sensor.gyroscope,1539005386124,999137938644,0.21701424,-0.11328932,-0.014905112
android.sensor.gyroscope,1539005386142,999157960310,0.24877924,-0.18292795,0.027838001
