Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1539005209971,822984965206,4.6926355,-0.30645782,8.925584
android.sensor.accelerometer,1539005209989,823004956352,4.7500963,-0.19153613,8.446744
android.sensor.accelerometer,1539005210010,823024947498,4.663905,-0.12449849,8.456321
android.sensor.accelerometer,1539005210030,823044938644,4.654328,-0.24899697,8.772355
android.sensor.accelerometer,1539005210049,823064960310,4.7788267,-0.19153613,8.695741
android.sensor.accelerometer,1539005210070,823084951456,4.9416323,-0.095768064,8.322245
android.sensor.accelerometer,1539005210089,823104942602,4.9799395,-0.02873042,8.207323
android.sensor.accelerometer,1539005210109,823124964269,5.0182467,-0.076614454,8.63828
android.sensor.accelerometer,1539005210129,823144955415,5.0661306,-0.06703765,8.801085
android.sensor.accelerometer,1539005210149,823164946560,5.0182467,-0.15322891,9.002198
android.sensor.accelerometer,1539005210169,823184937706,4.7500963,-0.15322891,9.097966
android.sensor.accelerometer,1539005210189,823204959373,4.903325,-0.20111294,9.11712
android.sensor.accelerometer,1539005210210,823224950519,5.4683566,-0.25857377,8.829816
android.sensor.accelerometer,1539005210231,823244941665,5.1810527,-0.009576807,8.24563
android.sensor.accelerometer,1539005210249,823264963331,4.807557,-0.05746084,8.197746
android.sensor.accelerometer,1539005210269,823284954477,4.8841715,-0.08619126,8.389283
android.sensor.accelerometer,1539005210290,823304945623,5.1140146,-0.18195933,8.695741
android.sensor.accelerometer,1539005210309,823324936769,4.999093,-0.10534488,8.379706
android.sensor.accelerometer,1539005210329,823344958435,4.711789,0.0,8.169016
android.sensor.accelerometer,1539005210350,823364949581,4.7979803,0.0,8.159439
android.sensor.accelerometer,1539005210369,823384940727,5.0278234,-0.047884032,8.389283
android.sensor.accelerometer,1539005210390,823404962394,5.0374002,0.0,8.686164
android.sensor.accelerometer,1539005210410,823424953540,4.999093,-0.095768064,9.088389
android.sensor.accelerometer,1539005210430,823444944685,4.7788267,-0.12449849,8.8777
android.sensor.accelerometer,1539005210450,823464966352,4.5681367,0.009576807,8.628703
android.sensor.accelerometer,1539005210470,823484957498,4.8745947,0.17238252,8.475474
android.sensor.accelerometer,1539005210489,823504948644,5.142745,-0.02873042,8.762778
android.sensor.accelerometer,1539005210510,823524939790,4.8362875,-0.1436521,9.241618
android.sensor.accelerometer,1539005210530,823544961456,4.4819455,-0.17238252,9.461885
android.sensor.accelerometer,1539005210549,823564952602,4.510676,0.019153614,8.896853
android.sensor.accelerometer,1539005210570,823584943748,4.76925,-0.05746084,8.350976
android.sensor.accelerometer,1539005210590,823604965415,4.6351743,-0.06703765,8.504205
android.sensor.accelerometer,1539005210609,823624956560,4.414908,0.0,8.8777
android.sensor.accelerometer,1539005210629,823644947706,4.807557,0.019153614,8.8777
android.sensor.accelerometer,1539005210649,823664938852,5.046977,-0.08619126,8.820239
android.sensor.accelerometer,1539005210669,823684960519,4.7500963,-0.02873042,9.078813
android.sensor.accelerometer,1539005210689,823704951665,4.5777135,-0.009576807,9.021352
android.sensor.accelerometer,1539005210709,823724942810,4.654328,-0.038307227,8.743625
android.sensor.accelerometer,1539005210729,823744964477,4.453215,0.19153613,8.810662
android.sensor.accelerometer,1539005210750,823764955623,4.4436383,0.0,8.743625
android.sensor.accelerometer,1539005210769,823784946769,4.185065,0.12449849,9.030929
android.sensor.accelerometer,1539005210789,823804937915,4.5777135,0.15322891,8.686164
android.sensor.accelerometer,1539005210810,823824959581,5.0182467,0.02873042,8.801085
android.sensor.accelerometer,1539005210829,823844950727,4.7500963,0.12449849,8.791509
android.sensor.accelerometer,1539005210850,823864941873,4.663905,0.0,9.021352
android.sensor.accelerometer,1539005210870,823884963540,4.960786,0.076614454,9.299079
android.sensor.accelerometer,1539005210891,823904954685,4.865018,0.20111294,9.212888
android.sensor.accelerometer,1539005210909,823924945831,4.146757,0.1436521,8.571242
android.sensor.accelerometer,1539005210931,823944936977,3.3518825,0.545878,8.896853
android.sensor.accelerometer,1539005210951,823964958644,3.8594532,0.33518824,9.251195
android.sensor.accelerometer,1539005210969,823984949790,4.548983,0.49799395,8.963891
android.sensor.accelerometer,1539005210989,824004940935,4.9799395,0.1436521,9.040505
